location,date,total_cases,new_cases,total_deaths,people_vaccinated,population
Argentina,2023-07-15,10044957.0,0.0,130472.0,41504736.0,45510324
Argentina,2023-07-16,10044957.0,0.0,130472.0,41504740.0,45510324
Argentina,2023-07-17,10044957.0,0.0,130472.0,41504864.0,45510324
Argentina,2023-07-18,10044957.0,0.0,130472.0,41504960.0,45510324
Argentina,2023-07-19,10044957.0,0.0,130472.0,41505072.0,45510324
Argentina,2023-07-20,10044957.0,0.0,130472.0,41505160.0,45510324
Argentina,2023-07-21,10044957.0,0.0,130472.0,41505262.0,45510324
Argentina,2023-07-22,10044957.0,0.0,130472.0,41505270.0,45510324
Argentina,2023-07-23,10044957.0,0.0,130472.0,41505281.0,45510324
Argentina,2023-07-24,10044957.0,0.0,130472.0,41505406.0,45510324
Argentina,2023-07-25,10044957.0,0.0,130472.0,41505529.0,45510324
Argentina,2023-07-26,10044957.0,0.0,130472.0,41505657.0,45510324
Argentina,2023-07-27,10044957.0,0.0,130472.0,41505775.0,45510324
Argentina,2023-07-28,10044957.0,0.0,130472.0,41505890.0,45510324
Argentina,2023-07-29,10044957.0,0.0,130472.0,41505913.0,45510324
Argentina,2023-07-30,10044957.0,0.0,130472.0,41505917.0,45510324
Argentina,2023-07-31,10044957.0,0.0,130472.0,41506053.0,45510324
Argentina,2023-08-01,10044957.0,0.0,130472.0,41506174.0,45510324
Argentina,2023-08-02,10044957.0,0.0,130472.0,41506286.0,45510324
Argentina,2023-08-03,10044957.0,0.0,130472.0,41506366.0,45510324
Argentina,2023-08-04,10044957.0,0.0,130472.0,41506485.0,45510324
Argentina,2023-08-05,10044957.0,0.0,130472.0,41506496.0,45510324
Argentina,2023-08-06,10044957.0,0.0,130472.0,41506498.0,45510324
Argentina,2023-08-07,10044957.0,0.0,130472.0,41506591.0,45510324
Argentina,2023-08-08,10044957.0,0.0,130472.0,41506681.0,45510324
Argentina,2023-08-09,10044957.0,0.0,130472.0,41506761.0,45510324
Argentina,2023-08-10,10044957.0,0.0,130472.0,41506876.0,45510324
Argentina,2023-08-11,10044957.0,0.0,130472.0,41506988.0,45510324
Argentina,2023-08-12,10044957.0,0.0,130472.0,41506997.0,45510324
Argentina,2023-08-13,10044957.0,0.0,130472.0,41506999.0,45510324
Argentina,2023-08-14,10044957.0,0.0,130472.0,41507090.0,45510324
Argentina,2023-08-15,10044957.0,0.0,130472.0,41507188.0,45510324
Argentina,2023-08-16,10044957.0,0.0,130472.0,41507284.0,45510324
Argentina,2023-08-17,10044957.0,0.0,130472.0,41507341.0,45510324
Argentina,2023-08-18,10044957.0,0.0,130472.0,41507422.0,45510324
Argentina,2023-08-19,10044957.0,0.0,130472.0,41507428.0,45510324
Argentina,2023-08-20,10044957.0,0.0,130472.0,41507429.0,45510324
Argentina,2023-08-21,10044957.0,0.0,130472.0,41507436.0,45510324
Argentina,2023-08-22,10044957.0,0.0,130472.0,41507522.0,45510324
Argentina,2023-08-23,10044957.0,0.0,130472.0,41507615.0,45510324
Argentina,2023-08-24,10044957.0,0.0,130472.0,41507734.0,45510324
Argentina,2023-08-25,10044957.0,0.0,130472.0,41507917.0,45510324
Argentina,2023-08-26,10044957.0,0.0,130472.0,41507937.0,45510324
Argentina,2023-08-27,10044957.0,0.0,130472.0,41507939.0,45510324
Argentina,2023-08-28,10044957.0,0.0,130472.0,41508051.0,45510324
Argentina,2023-08-29,10044957.0,0.0,130472.0,41508169.0,45510324
Argentina,2023-08-30,10044957.0,0.0,130472.0,41508274.0,45510324
Argentina,2023-08-31,10044957.0,0.0,130472.0,41508379.0,45510324
Argentina,2023-09-01,10044957.0,0.0,130472.0,41508493.0,45510324
Argentina,2023-09-02,10044957.0,0.0,130472.0,41508505.0,45510324
Argentina,2023-09-03,10044957.0,0.0,130472.0,41508506.0,45510324
Argentina,2023-09-04,10044957.0,0.0,130472.0,41508614.0,45510324
Argentina,2023-09-05,10044957.0,0.0,130472.0,41508762.0,45510324
Argentina,2023-09-06,10044957.0,0.0,130472.0,41508969.0,45510324
Argentina,2023-09-07,10044957.0,0.0,130472.0,41509134.0,45510324
Argentina,2023-09-08,10044957.0,0.0,130472.0,41509346.0,45510324
Argentina,2023-09-09,10044957.0,0.0,130472.0,41509367.0,45510324
Argentina,2023-09-10,10044957.0,0.0,130472.0,41509372.0,45510324
Argentina,2023-09-11,10044957.0,0.0,130472.0,41509575.0,45510324
Argentina,2023-09-12,10044957.0,0.0,130472.0,41509771.0,45510324
Argentina,2023-09-13,10044957.0,0.0,130472.0,41509965.0,45510324
Argentina,2023-09-14,10044957.0,0.0,130472.0,41510178.0,45510324
Argentina,2023-09-15,10044957.0,0.0,130472.0,41510402.0,45510324
Argentina,2023-09-16,10044957.0,0.0,130472.0,41510433.0,45510324
Argentina,2023-09-17,10044957.0,0.0,130472.0,41510440.0,45510324
Argentina,2023-09-18,10044957.0,0.0,130472.0,41510699.0,45510324
Argentina,2023-09-19,10044957.0,0.0,130472.0,41510921.0,45510324
Argentina,2023-09-20,10044957.0,0.0,130472.0,41511154.0,45510324
Argentina,2023-09-21,10044957.0,0.0,130472.0,41511414.0,45510324
Argentina,2023-09-22,10044957.0,0.0,130472.0,41511697.0,45510324
Argentina,2023-09-23,10044957.0,0.0,130472.0,41511737.0,45510324
Argentina,2023-09-24,10044957.0,0.0,130472.0,41511741.0,45510324
Argentina,2023-09-25,10044957.0,0.0,130472.0,41511953.0,45510324
Argentina,2023-09-26,10044957.0,0.0,130472.0,41512176.0,45510324
Argentina,2023-09-27,10044957.0,0.0,130472.0,41512391.0,45510324
Argentina,2023-09-28,10044957.0,0.0,130472.0,41512623.0,45510324
Argentina,2023-09-29,10044957.0,0.0,130472.0,41512952.0,45510324
Argentina,2023-09-30,10044957.0,0.0,130472.0,41512976.0,45510324
Argentina,2023-10-01,10044957.0,0.0,130472.0,41512987.0,45510324
Argentina,2023-10-02,10044957.0,0.0,130472.0,41513281.0,45510324
Argentina,2023-10-03,10044957.0,0.0,130472.0,41513497.0,45510324
Argentina,2023-10-04,10044957.0,0.0,130472.0,41513721.0,45510324
Argentina,2023-10-05,10044957.0,0.0,130472.0,41513962.0,45510324
Argentina,2023-10-06,10044957.0,0.0,130472.0,41514189.0,45510324
Argentina,2023-10-07,10044957.0,0.0,130472.0,41514197.0,45510324
Argentina,2023-10-08,10044957.0,0.0,130472.0,41514199.0,45510324
Argentina,2023-10-09,10044957.0,0.0,130472.0,41514426.0,45510324
Argentina,2023-10-10,10044957.0,0.0,130472.0,41514653.0,45510324
Argentina,2023-10-11,10044957.0,0.0,130472.0,41514889.0,45510324
Argentina,2023-10-12,10044957.0,0.0,130472.0,41515090.0,45510324
Argentina,2023-10-13,10044957.0,0.0,130472.0,41515103.0,45510324
Argentina,2023-10-14,10044957.0,0.0,130472.0,41515127.0,45510324
Argentina,2023-10-15,10044957.0,0.0,130472.0,41515130.0,45510324
Argentina,2023-10-16,10044957.0,0.0,130472.0,41515135.0,45510324
Argentina,2023-10-17,10044957.0,0.0,130472.0,41515289.0,45510324
Argentina,2023-10-18,10044957.0,0.0,130472.0,41515440.0,45510324
Argentina,2023-10-19,10044957.0,0.0,130472.0,41515597.0,45510324
Argentina,2023-10-20,10044957.0,0.0,130472.0,41515778.0,45510324
Argentina,2023-10-21,10044957.0,0.0,130472.0,41515783.0,45510324
Argentina,2023-10-22,10044957.0,0.0,130472.0,41515783.0,45510324
Argentina,2023-10-23,10044957.0,0.0,130472.0,41515922.0,45510324
Argentina,2023-10-24,10044957.0,0.0,130472.0,41516065.0,45510324
Argentina,2023-10-25,10044957.0,0.0,130472.0,41516333.0,45510324
Argentina,2023-10-26,10044957.0,0.0,130472.0,41516557.0,45510324
Argentina,2023-10-27,10044957.0,0.0,130472.0,41516814.0,45510324
Argentina,2023-10-28,10044957.0,0.0,130472.0,41516829.0,45510324
Argentina,2023-10-29,10044957.0,0.0,130472.0,41516831.0,45510324
Argentina,2023-10-30,10044957.0,0.0,130472.0,41517053.0,45510324
Argentina,2023-10-31,10044957.0,0.0,130472.0,41517285.0,45510324
Argentina,2023-11-01,10044957.0,0.0,130472.0,41517529.0,45510324
Argentina,2023-11-02,10044957.0,0.0,130472.0,41517653.0,45510324
Argentina,2023-11-03,10044957.0,0.0,130472.0,41517856.0,45510324
Argentina,2023-11-04,10044957.0,0.0,130472.0,41517882.0,45510324
Argentina,2023-11-05,10044957.0,0.0,130472.0,41517884.0,45510324
Argentina,2023-11-06,10044957.0,0.0,130472.0,41518113.0,45510324
Argentina,2023-11-07,10044957.0,0.0,130472.0,41518309.0,45510324
Argentina,2023-11-08,10044957.0,0.0,130472.0,41518524.0,45510324
Argentina,2023-11-09,10044957.0,0.0,130472.0,41518701.0,45510324
Argentina,2023-11-10,10044957.0,0.0,130472.0,41518903.0,45510324
Argentina,2023-11-11,10044957.0,0.0,130472.0,41518924.0,45510324
Argentina,2023-11-12,10044957.0,0.0,130472.0,41518926.0,45510324
Argentina,2023-11-13,10044957.0,0.0,130472.0,41519094.0,45510324
Argentina,2023-11-14,10044957.0,0.0,130472.0,41519258.0,45510324
Argentina,2023-11-15,10044957.0,0.0,130472.0,41519468.0,45510324
Argentina,2023-11-16,10044957.0,0.0,130472.0,41519671.0,45510324
Argentina,2023-11-17,10044957.0,0.0,130472.0,41519805.0,45510324
Argentina,2023-11-18,10044957.0,0.0,130472.0,41519811.0,45510324
Argentina,2023-11-19,10044957.0,0.0,130472.0,41519811.0,45510324
Argentina,2023-11-20,10044957.0,0.0,130472.0,41519813.0,45510324
Argentina,2023-11-21,10044957.0,0.0,130472.0,41519971.0,45510324
Argentina,2023-11-22,10044957.0,0.0,130472.0,41520180.0,45510324
Argentina,2023-11-23,10044957.0,0.0,130472.0,41520318.0,45510324
Argentina,2023-11-24,10044957.0,0.0,130472.0,41520495.0,45510324
Argentina,2023-11-25,10044957.0,0.0,130472.0,41520507.0,45510324
Argentina,2023-11-26,10044957.0,0.0,130472.0,41520508.0,45510324
Argentina,2023-11-27,10044957.0,0.0,130472.0,41520658.0,45510324
Argentina,2023-11-28,10044957.0,0.0,130472.0,41520825.0,45510324
Argentina,2023-11-29,10044957.0,0.0,130472.0,41521006.0,45510324
Argentina,2023-11-30,10044957.0,0.0,130472.0,41521146.0,45510324
Argentina,2023-12-01,10044957.0,0.0,130472.0,41521239.0,45510324
Argentina,2023-12-02,10044957.0,0.0,130472.0,41521254.0,45510324
Argentina,2023-12-03,10044957.0,0.0,130472.0,41521259.0,45510324
Argentina,2023-12-04,10044957.0,0.0,130472.0,41521406.0,45510324
Argentina,2023-12-05,10044957.0,0.0,130472.0,41521541.0,45510324
Argentina,2023-12-06,10044957.0,0.0,130472.0,41521682.0,45510324
Argentina,2023-12-07,10044957.0,0.0,130472.0,41521797.0,45510324
Argentina,2023-12-08,10044957.0,0.0,130472.0,41521799.0,45510324
Argentina,2023-12-09,10044957.0,0.0,130472.0,41521827.0,45510324
Argentina,2023-12-10,10044957.0,0.0,130472.0,41521827.0,45510324
Argentina,2023-12-11,10044957.0,0.0,130472.0,41521968.0,45510324
Argentina,2023-12-12,10044957.0,0.0,130472.0,41522133.0,45510324
Argentina,2023-12-13,10044957.0,0.0,130472.0,41522288.0,45510324
Argentina,2023-12-14,10044957.0,0.0,130472.0,41522451.0,45510324
Argentina,2023-12-15,10044957.0,0.0,130472.0,41522563.0,45510324
Argentina,2023-12-16,10044957.0,0.0,130472.0,41522567.0,45510324
Argentina,2023-12-17,10044957.0,0.0,130472.0,41522568.0,45510324
Argentina,2023-12-18,10044957.0,0.0,130472.0,41522700.0,45510324
Argentina,2023-12-19,10044957.0,0.0,130472.0,41522839.0,45510324
Argentina,2023-12-20,10044957.0,0.0,130472.0,41522953.0,45510324
Argentina,2023-12-21,10044957.0,0.0,130472.0,41523046.0,45510324
Argentina,2023-12-22,10044957.0,0.0,130472.0,41523124.0,45510324
Argentina,2023-12-23,10044957.0,0.0,130472.0,41523138.0,45510324
Argentina,2023-12-24,10044957.0,0.0,130472.0,41523143.0,45510324
Argentina,2023-12-25,10044957.0,0.0,130472.0,41523146.0,45510324
Argentina,2023-12-26,10044957.0,0.0,130472.0,41523202.0,45510324
Argentina,2023-12-27,10044957.0,0.0,130472.0,41523300.0,45510324
Argentina,2023-12-28,10044957.0,0.0,130472.0,41523382.0,45510324
Argentina,2023-12-29,10044957.0,0.0,130472.0,41523445.0,45510324
Argentina,2023-12-30,10044957.0,0.0,130472.0,41523450.0,45510324
Argentina,2023-12-31,10044957.0,0.0,130472.0,41523450.0,45510324
Brazil,2021-01-01,7448560.0,0.0,190488.0,,215313504
Brazil,2021-01-02,7448560.0,0.0,190488.0,,215313504
Brazil,2021-01-03,7700578.0,252018.0,195411.0,,215313504
Brazil,2021-01-04,7700578.0,0.0,195411.0,,215313504
Brazil,2021-01-05,7700578.0,0.0,195411.0,,215313504
Brazil,2021-01-06,7700578.0,0.0,195411.0,,215313504
Brazil,2021-01-07,7700578.0,0.0,195411.0,,215313504
Brazil,2021-01-08,7700578.0,0.0,195411.0,,215313504
Brazil,2021-01-09,7700578.0,0.0,195411.0,,215313504
Brazil,2021-01-10,8013708.0,313130.0,201460.0,,215313504
Brazil,2021-01-11,8013708.0,0.0,201460.0,,215313504
Brazil,2021-01-12,8013708.0,0.0,201460.0,,215313504
Brazil,2021-01-13,8013708.0,0.0,201460.0,,215313504
Brazil,2021-01-14,8013708.0,0.0,201460.0,,215313504
Brazil,2021-01-15,8013708.0,0.0,201460.0,,215313504
Brazil,2021-01-16,8013708.0,0.0,201460.0,,215313504
Brazil,2021-01-17,8393492.0,379784.0,208246.0,112.0,215313504
Brazil,2021-01-18,8393492.0,0.0,208246.0,1109.0,215313504
Brazil,2021-01-19,8393492.0,0.0,208246.0,13527.0,215313504
Brazil,2021-01-20,8393492.0,0.0,208246.0,105824.0,215313504
Brazil,2021-01-21,8393492.0,0.0,208246.0,193699.0,215313504
Brazil,2021-01-22,8393492.0,0.0,208246.0,462269.0,215313504
Brazil,2021-01-23,8393492.0,0.0,208246.0,573268.0,215313504
Brazil,2021-01-24,8753920.0,360428.0,215243.0,613954.0,215313504
Brazil,2021-01-25,8753920.0,0.0,215243.0,801759.0,215313504
Brazil,2021-01-26,8753920.0,0.0,215243.0,1045746.0,215313504
Brazil,2021-01-27,8753920.0,0.0,215243.0,1327546.0,215313504
Brazil,2021-01-28,8753920.0,0.0,215243.0,1563098.0,215313504
Brazil,2021-01-29,8753920.0,0.0,215243.0,1923813.0,215313504
Brazil,2021-01-30,8753920.0,0.0,215243.0,2046523.0,215313504
Brazil,2021-01-31,9118513.0,364593.0,222666.0,2084119.0,215313504
Brazil,2021-02-01,9118513.0,0.0,222666.0,2292551.0,215313504
Brazil,2021-02-02,9118513.0,0.0,222666.0,2521704.0,215313504
Brazil,2021-02-03,9118513.0,0.0,222666.0,2802134.0,215313504
Brazil,2021-02-04,9118513.0,0.0,222666.0,3074906.0,215313504
Brazil,2021-02-05,9118513.0,0.0,222666.0,3399421.0,215313504
Brazil,2021-02-06,9118513.0,0.0,222666.0,3534004.0,215313504
Brazil,2021-02-07,9447165.0,328652.0,230034.0,3579850.0,215313504
Brazil,2021-02-08,9447165.0,0.0,230034.0,3786591.0,215313504
Brazil,2021-02-09,9447165.0,0.0,230034.0,4069677.0,215313504
Brazil,2021-02-10,9447165.0,0.0,230034.0,4326075.0,215313504
Brazil,2021-02-11,9447165.0,0.0,230034.0,4586270.0,215313504
Brazil,2021-02-12,9447165.0,0.0,230034.0,4946738.0,215313504
Brazil,2021-02-13,9447165.0,0.0,230034.0,5042713.0,215313504
Brazil,2021-02-14,9765455.0,318290.0,237489.0,5076110.0,215313504
Brazil,2021-02-15,9765455.0,0.0,237489.0,5324317.0,215313504
Brazil,2021-02-16,9765455.0,0.0,237489.0,5326007.0,215313504
Brazil,2021-02-17,9765455.0,0.0,237489.0,5482925.0,215313504
Brazil,2021-02-18,9765455.0,0.0,237489.0,5640483.0,215313504
Brazil,2021-02-19,9765455.0,0.0,237489.0,5756361.0,215313504
Brazil,2021-02-20,9765455.0,0.0,237489.0,5817908.0,215313504
Brazil,2021-02-21,10081676.0,316221.0,244765.0,5857080.0,215313504
Brazil,2021-02-22,10081676.0,0.0,244765.0,6002873.0,215313504
Brazil,2021-02-23,10081676.0,0.0,244765.0,6116082.0,215313504
Brazil,2021-02-24,10081676.0,0.0,244765.0,6202055.0,215313504
Brazil,2021-02-25,10081676.0,0.0,244765.0,6346769.0,215313504
Brazil,2021-02-26,10081676.0,0.0,244765.0,6437836.0,215313504
Brazil,2021-02-27,10081676.0,0.0,244765.0,6518628.0,215313504
Brazil,2021-02-28,10455630.0,373954.0,252835.0,6542206.0,215313504
Brazil,2021-03-01,10455630.0,0.0,252835.0,6806293.0,215313504
Brazil,2021-03-02,10455630.0,0.0,252835.0,7114219.0,215313504
Brazil,2021-03-03,10455630.0,0.0,252835.0,7417852.0,215313504
Brazil,2021-03-04,10455630.0,0.0,252835.0,7701146.0,215313504
Brazil,2021-03-05,10455630.0,0.0,252835.0,7958939.0,215313504
Brazil,2021-03-06,10455630.0,0.0,252835.0,8142004.0,215313504
Brazil,2021-03-07,10869227.0,413597.0,262770.0,8227671.0,215313504
Brazil,2021-03-08,10869227.0,0.0,262770.0,8504966.0,215313504
Brazil,2021-03-09,10869227.0,0.0,262770.0,8764547.0,215313504
Brazil,2021-03-10,10869227.0,0.0,262770.0,9013293.0,215313504
Brazil,2021-03-11,10869227.0,0.0,262770.0,9298511.0,215313504
Brazil,2021-03-12,10869227.0,0.0,262770.0,9547655.0,215313504
Brazil,2021-03-13,10869227.0,0.0,262770.0,9669967.0,215313504
Brazil,2021-03-14,11363380.0,494153.0,275105.0,9718209.0,215313504
Brazil,2021-03-15,11363380.0,0.0,275105.0,10087787.0,215313504
Brazil,2021-03-16,11363380.0,0.0,275105.0,10402388.0,215313504
Brazil,2021-03-17,11363380.0,0.0,275105.0,10725474.0,215313504
Brazil,2021-03-18,11363380.0,0.0,275105.0,11055747.0,215313504
Brazil,2021-03-19,11363380.0,0.0,275105.0,11509501.0,215313504
Brazil,2021-03-20,11363380.0,0.0,275105.0,11739832.0,215313504
Brazil,2021-03-21,11871390.0,508010.0,290314.0,11818482.0,215313504
Brazil,2021-03-22,11871390.0,0.0,290314.0,12314847.0,215313504
Brazil,2021-03-23,11871390.0,0.0,290314.0,12817812.0,215313504
Brazil,2021-03-24,11871390.0,0.0,290314.0,13436373.0,215313504
Brazil,2021-03-25,11871390.0,0.0,290314.0,14102934.0,215313504
Brazil,2021-03-26,11871390.0,0.0,290314.0,14928869.0,215313504
Brazil,2021-03-27,11871390.0,0.0,290314.0,15282128.0,215313504
Brazil,2021-03-28,12404414.0,533024.0,307112.0,15513974.0,215313504
Brazil,2021-03-29,12404414.0,0.0,307112.0,16335279.0,215313504
Brazil,2021-03-30,12404414.0,0.0,307112.0,16995184.0,215313504
Brazil,2021-03-31,12404414.0,0.0,307112.0,17745732.0,215313504
Brazil,2021-04-01,12404414.0,0.0,307112.0,18639028.0,215313504
Brazil,2021-04-02,12404414.0,0.0,307112.0,18900837.0,215313504
Brazil,2021-04-03,12404414.0,0.0,307112.0,19222342.0,215313504
Brazil,2021-04-04,12910082.0,505668.0,328206.0,19510333.0,215313504
Brazil,2021-04-05,12910082.0,0.0,328206.0,20056296.0,215313504
Brazil,2021-04-06,12910082.0,0.0,328206.0,20850120.0,215313504
Brazil,2021-04-07,12910082.0,0.0,328206.0,21538484.0,215313504
Brazil,2021-04-08,12910082.0,0.0,328206.0,22246612.0,215313504
Brazil,2021-04-09,12910082.0,0.0,328206.0,22693305.0,215313504
Brazil,2021-04-10,12910082.0,0.0,328206.0,23097172.0,215313504
Brazil,2021-04-11,13373174.0,463092.0,348718.0,23300896.0,215313504
Brazil,2021-04-12,13373174.0,0.0,348718.0,23910515.0,215313504
Brazil,2021-04-13,13373174.0,0.0,348718.0,24473138.0,215313504
Brazil,2021-04-14,13373174.0,0.0,348718.0,24996380.0,215313504
Brazil,2021-04-15,13373174.0,0.0,348718.0,25478194.0,215313504
Brazil,2021-04-16,13373174.0,0.0,348718.0,25810304.0,215313504
Brazil,2021-04-17,13373174.0,0.0,348718.0,26085155.0,215313504
Brazil,2021-04-18,13832455.0,459281.0,368749.0,26210282.0,215313504
Brazil,2021-04-19,13832455.0,0.0,368749.0,26707227.0,215313504
Brazil,2021-04-20,13832455.0,0.0,368749.0,27184073.0,215313504
Brazil,2021-04-21,13832455.0,0.0,368749.0,27518053.0,215313504
Brazil,2021-04-22,13832455.0,0.0,368749.0,27887014.0,215313504
Brazil,2021-04-23,13832455.0,0.0,368749.0,28783905.0,215313504
Brazil,2021-04-24,13832455.0,0.0,368749.0,28981002.0,215313504
Brazil,2021-04-25,14237078.0,404623.0,386416.0,29041497.0,215313504
Brazil,2021-04-26,14237078.0,0.0,386416.0,29601947.0,215313504
Brazil,2021-04-27,14237078.0,0.0,386416.0,30275923.0,215313504
Brazil,2021-04-28,14237078.0,0.0,386416.0,30748674.0,215313504
Brazil,2021-04-29,14237078.0,0.0,386416.0,31243694.0,215313504
Brazil,2021-04-30,14237078.0,0.0,386416.0,31696792.0,215313504
Brazil,2021-05-01,14237078.0,0.0,386416.0,31830880.0,215313504
Brazil,2021-05-02,14659011.0,421933.0,403781.0,31884404.0,215313504
Brazil,2021-05-03,14659011.0,0.0,403781.0,32345310.0,215313504
Brazil,2021-05-04,14659011.0,0.0,403781.0,32896171.0,215313504
Brazil,2021-05-05,14659011.0,0.0,403781.0,33490395.0,215313504
Brazil,2021-05-06,14659011.0,0.0,403781.0,34271192.0,215313504
Brazil,2021-05-07,14659011.0,0.0,403781.0,35008550.0,215313504
Brazil,2021-05-08,14659011.0,0.0,403781.0,35253389.0,215313504
Brazil,2021-05-09,15082449.0,423438.0,419114.0,35318058.0,215313504
Brazil,2021-05-10,15082449.0,0.0,419114.0,35926219.0,215313504
Brazil,2021-05-11,15082449.0,0.0,419114.0,36523507.0,215313504
Brazil,2021-05-12,15082449.0,0.0,419114.0,37233983.0,215313504
Brazil,2021-05-13,15082449.0,0.0,419114.0,37768491.0,215313504
Brazil,2021-05-14,15082449.0,0.0,419114.0,38320507.0,215313504
Brazil,2021-05-15,15082449.0,0.0,419114.0,38570631.0,215313504
Brazil,2021-05-16,15519525.0,437076.0,432628.0,38752714.0,215313504
Brazil,2021-05-17,15519525.0,0.0,432628.0,39284275.0,215313504
Brazil,2021-05-18,15519525.0,0.0,432628.0,39891922.0,215313504
Brazil,2021-05-19,15519525.0,0.0,432628.0,40435632.0,215313504
Brazil,2021-05-20,15519525.0,0.0,432628.0,41089722.0,215313504
Brazil,2021-05-21,15519525.0,0.0,432628.0,41659039.0,215313504
Brazil,2021-05-22,15519525.0,0.0,432628.0,41882011.0,215313504
Brazil,2021-05-23,15970949.0,451424.0,446309.0,42474538.0,215313504
Brazil,2021-05-24,15970949.0,0.0,446309.0,43008064.0,215313504
Brazil,2021-05-25,15970949.0,0.0,446309.0,43525933.0,215313504
Brazil,2021-05-26,15970949.0,0.0,446309.0,44045168.0,215313504
Brazil,2021-05-27,15970949.0,0.0,446309.0,44530761.0,215313504
Brazil,2021-05-28,15970949.0,0.0,446309.0,45284397.0,215313504
Brazil,2021-05-29,15970949.0,0.0,446309.0,45604680.0,215313504
Brazil,2021-05-30,16391930.0,420981.0,459045.0,45684962.0,215313504
Brazil,2021-05-31,16391930.0,0.0,459045.0,46328168.0,215313504
Brazil,2021-06-01,16391930.0,0.0,459045.0,46932629.0,215313504
Brazil,2021-06-02,16391930.0,0.0,459045.0,47852026.0,215313504
Brazil,2021-06-03,16391930.0,0.0,459045.0,48321463.0,215313504
Brazil,2021-06-04,16391930.0,0.0,459045.0,48963900.0,215313504
Brazil,2021-06-05,16391930.0,0.0,459045.0,49491413.0,215313504
Brazil,2021-06-06,16841408.0,449478.0,470842.0,49685501.0,215313504
Brazil,2021-06-07,16841408.0,0.0,470842.0,50381104.0,215313504
Brazil,2021-06-08,16841408.0,0.0,470842.0,51502554.0,215313504
Brazil,2021-06-09,16841408.0,0.0,470842.0,52567517.0,215313504
Brazil,2021-06-10,16841408.0,0.0,470842.0,53577624.0,215313504
Brazil,2021-06-11,16841408.0,0.0,470842.0,54685737.0,215313504
Brazil,2021-06-12,16841408.0,0.0,470842.0,55292343.0,215313504
Brazil,2021-06-13,17296118.0,454710.0,484235.0,55617274.0,215313504
Brazil,2021-06-14,17296118.0,0.0,484235.0,56657381.0,215313504
Brazil,2021-06-15,17296118.0,0.0,484235.0,57910386.0,215313504
Brazil,2021-06-16,17296118.0,0.0,484235.0,59068483.0,215313504
Brazil,2021-06-17,17296118.0,0.0,484235.0,61187304.0,215313504
Brazil,2021-06-18,17296118.0,0.0,484235.0,62785859.0,215313504
Brazil,2021-06-19,17296118.0,0.0,484235.0,63659153.0,215313504
Brazil,2021-06-20,17801462.0,505344.0,498499.0,64099339.0,215313504
Brazil,2021-06-21,17801462.0,0.0,498499.0,65421825.0,215313504
Brazil,2021-06-22,17801462.0,0.0,498499.0,66688623.0,215313504
Brazil,2021-06-23,17801462.0,0.0,498499.0,67890907.0,215313504
Brazil,2021-06-24,17801462.0,0.0,498499.0,69113521.0,215313504
Brazil,2021-06-25,17801462.0,0.0,498499.0,70369603.0,215313504
Brazil,2021-06-26,17801462.0,0.0,498499.0,71090361.0,215313504
Brazil,2021-06-27,18322760.0,521298.0,511142.0,71319026.0,215313504
Brazil,2021-06-28,18322760.0,0.0,511142.0,72324820.0,215313504
Brazil,2021-06-29,18322760.0,0.0,511142.0,73943650.0,215313504
Brazil,2021-06-30,18322760.0,0.0,511142.0,75097273.0,215313504
Brazil,2021-07-01,18322760.0,0.0,511142.0,76284848.0,215313504
Brazil,2021-07-02,18322760.0,0.0,511142.0,77586349.0,215313504
Brazil,2021-07-03,18322760.0,0.0,511142.0,78210253.0,215313504
Brazil,2021-07-04,18687469.0,364709.0,521952.0,78512727.0,215313504
Brazil,2021-07-05,18687469.0,0.0,521952.0,79835457.0,215313504
Brazil,2021-07-06,18687469.0,0.0,521952.0,81152984.0,215313504
Brazil,2021-07-07,18687469.0,0.0,521952.0,82649595.0,215313504
Brazil,2021-07-08,18687469.0,0.0,521952.0,83948802.0,215313504
Brazil,2021-07-09,18687469.0,0.0,521952.0,85166293.0,215313504
Brazil,2021-07-10,18687469.0,0.0,521952.0,85922323.0,215313504
Brazil,2021-07-11,19020499.0,333030.0,531688.0,86272249.0,215313504
Brazil,2021-07-12,19020499.0,0.0,531688.0,87264587.0,215313504
Brazil,2021-07-13,19020499.0,0.0,531688.0,88385719.0,215313504
Brazil,2021-07-14,19020499.0,0.0,531688.0,89449394.0,215313504
Brazil,2021-07-15,19020499.0,0.0,531688.0,90743692.0,215313504
Brazil,2021-07-16,19020499.0,0.0,531688.0,91739486.0,215313504
Brazil,2021-07-17,19020499.0,0.0,531688.0,92434146.0,215313504
Brazil,2021-07-18,19308109.0,287610.0,540398.0,92630599.0,215313504
Brazil,2021-07-19,19308109.0,0.0,540398.0,93786760.0,215313504
Brazil,2021-07-20,19308109.0,0.0,540398.0,95101845.0,215313504
Brazil,2021-07-21,19308109.0,0.0,540398.0,96304601.0,215313504
Brazil,2021-07-22,19308109.0,0.0,540398.0,97428671.0,215313504
Brazil,2021-07-23,19308109.0,0.0,540398.0,98712936.0,215313504
Brazil,2021-07-24,19308109.0,0.0,540398.0,99391757.0,215313504
Brazil,2021-07-25,19632443.0,324334.0,548340.0,99610570.0,215313504
Brazil,2021-07-26,19632443.0,0.0,548340.0,100522817.0,215313504
Brazil,2021-07-27,19632443.0,0.0,548340.0,101528055.0,215313504
Brazil,2021-07-28,19632443.0,0.0,548340.0,102535345.0,215313504
